ID,CPR,name,phone,age,CD4,sex
22423,2805838070,Sinius Suurkjer,80686469,58,414,2
31257,0108117764,Sinja Lolk,86342414,51,531,1
22822,1405679216,Sinne Sejding,28138791,38,439,1
18552,2609877969,Sire Bonde,51542999,53,649,1
16607,1908750617,Sissa Lime,68198391,42,345,1
11278,2404124495,Sissan Rafn,89369714,8,612,1
12751,2501711486,Sissie Hinding,53085883,45,279,1
28039,1807328342,Sivart Storey,38554066,57,736,2
30962,2412240774,Sivel Nysom,21118081,57,397,2
10617,2509935078,Sivel Snedsted,37685686,14,699,2
17477,1905310827,Sivel Storgaard,56185847,29,536,2
18226,0401204573,Sivert Ditlevsen,55689394,62,687,2
14862,1702355393,Sivert Josephsdatter,65014005,38,304,2
12116,3109400901,Sivert Rasmusen,31310492,37,432,2
29452,1902847211,Sixten Samuelsen,90925137,67,656,2
20482,1008585216,Sixten Soelberg,65928433,25,609,2
28258,0910789973,Sixtus Honore,93106203,43,368,2
20963,3103845772,Skafte Kinch,49954811,28,363,2
11437,1412816049,Skanni Havdrup,69846433,57,377,2
16432,0910646000,Skanny Debel,19623364,33,607,2
30169,1304745550,Skanny Haburg,20583505,43,547,2
27635,0504361644,Skanny St.,60543952,31,591,2
11597,2910451904,Skanny Ulf,64771862,65,607,2
30301,0702642958,Skat Edvardsen,39834932,17,649,2
25937,1702063100,Skjalm Margrethe,13570519,45,432,2
12316,0107584665,Skjalm Ovren,96679555,51,629,2
23023,0403925233,Skjalm Petersen,50055464,46,373,2
14131,1010439892,Skjalm Thombs,98766310,37,406,2
13561,1403294110,Skjalm Wilhelmsdatter,25994076,59,599,2
29611,2403321622,Skjold Bisa,40716569,37,545,2
11539,1407381982,Skuli Donslund,54287675,40,510,2
16364,1801806416,Skuli Lomholdt-Poulsen,11458802,63,379,2
25228,1812896232,Snorri Andersdotter,13632198,14,543,2
14075,0911886935,Snæja Baltser,64767812,39,445,1
13555,1705488838,Soffy Berth,11759177,52,582,1
20536,0906186380,Sofus Askholt,42613804,29,631,2
31133,2009199753,Solbjørg Steffensen,13762411,44,576,1
29698,0707671457,Solfred Wiles,17737587,16,339,1
17415,0709179037,Solfrida Hjortdal,76151277,50,529,1
29113,1806385682,Solrun Lange,67395508,36,551,1
11167,2610719319,Solvej Iversen,21053473,44,630,1
30780,3105711717,Solvejg Strom,57917431,58,517,1
15927,0708431663,Solweig Lomholt-Møller,58558598,47,479,1
12135,0209939765,Sonja Vilborg,66391057,40,437,1
27474,1005084986,Sonnich Gierlef,84724298,30,561,2
29593,0807683609,Sonny Bentsen,43681380,49,392,2
17080,0103730983,Sonny Vander,98214047,51,648,2
24515,1301035792,Sophia Torp,13346423,18,430,1
12889,2904142934,Sophus Lavesdatter,39729422,52,530,2
23374,1407360819,Sophus Nillkjær,56295137,34,306,2
28799,0311271533,Sophy Dahl-Madsen,64925505,47,375,1
31501,1805676497,Staffan Terkilsen,83691586,54,396,2
18204,2504411105,Stan Klemmensen,74845849,41,432,2
25981,2411912301,Stan Mathiasdater,58276155,45,687,2
28382,1901681669,Stanislau Clemensen,87911766,42,369,2
31293,2308102151,Stanislaw Højland,88453141,53,579,2
12805,0706762197,Stanny Geisler,32891196,29,713,2
14133,2704840628,Stanny Georges,84522191,12,377,2
10319,0104299210,Stanny Kristensen,94262820,28,405,2
18010,1310304765,Stanny MacDonald,59922845,34,462,2
22614,2604623353,Steen Agerbeck,47936211,20,437,2
24048,1004218205,Steen Grønkær,99077401,58,413,2
31511,1609368600,Steen Holt,65435645,19,608,2
23217,1007550231,Steen Uldahl,15119742,41,623,2
19005,0603196116,Stefano Køhlert,22070266,23,453,2
29898,1009223776,Stefano Ladegaard,30857915,45,577,2
19082,0502671713,Stefano Pløtze,37117481,39,357,2
19401,2104648616,Stefano Ringsing,46217943,53,407,2
15758,1712179372,Steff Bjerrisgard,54522572,37,311,2
19669,0411955615,Steff Strandridder,11451492,32,505,2
10103,2204416472,Steffan Kahl,11229504,53,259,2
15355,3106869918,Steffan Torjusen,86749661,77,498,2
30480,1008464837,Steffani Terkilsen,79088541,29,409,1
15434,2511383916,Steffani Ullerup,36238459,43,548,1
20394,2709993008,Steffannie Vindelev,96154914,55,722,1
15408,2510953997,Steffen Brinchmann,90539716,40,264,2
26260,0908399271,Steffen Bruhn,93635439,27,652,2
12020,1511811761,Steffen Kvistrup,12813433,58,738,2
15302,0311788983,Steinbjørn Rømer,64210890,52,496,2
24974,2711335691,Stellan Bertelsen,82559584,63,422,2
26789,1112623517,Stellan Bjørholm,14759633,37,737,2
22041,0210017850,Stellan Gregersen,37245453,57,383,2
17429,2506786967,Sten Buch,13570439,35,406,2
19771,2603356621,Sten Hauge,67608956,44,574,2
29043,2101057127,Sten Willadsen,28130661,16,683,2
11517,1108722512,Sten Zoega,12042432,42,554,2
16758,1109828179,Stener Bach-Petersen,35584879,68,608,2
15336,2905241415,Stener Friderichsen,48101694,37,432,2
11511,2408199443,Stenia Borch,60722686,54,339,1
24403,0207926597,Stenna Høyer,94468868,53,499,1
28711,0104299810,Stephen Hauge,61418397,48,421,2
17093,2507174694,Stephen Hindrichsen,25044530,15,406,2
19510,0611964626,Stephen Lausdatter,24860913,64,583,2
23484,1910806797,Stevan Agersig,75254166,18,468,2
11948,2802474401,Steve Josephsen,53947993,43,676,2
22456,2102243631,Stiane Ousen,90523114,47,383,1
22921,2405702456,Stiig Svendsøn,88211972,29,609,2
15848,2505576364,Stine Lykke,11862207,22,427,1
31489,1306078641,Stinna Gamstrup,41824462,45,456,1
12691,2601411264,Stiven Corbett,24913893,16,557,2
16177,1901723034,Stiven Villberg,59137850,38,500,2
12836,2609037781,Strange Nilsen,81392309,40,545,2
12327,1609152267,Stuart Højen,20527454,57,602,2
17597,1810553889,Stuart Skjolding,32910466,49,353,2
13748,3106016632,Sture Zink,15031085,42,546,2
30735,2804194932,Sulajma Pontoppidan,19668532,37,497,1
13319,2211988755,Sulajma Seiding,77916568,51,459,1
28614,0105665111,Sune Gregersdatter,95992480,65,376,2
16238,2605711938,Sune Kiær,88499345,27,610,2
18108,1304935966,Suni Vejlgaard,74836645,35,611,2
21323,0605512533,Sunie Torverd,55761971,49,317,1
20265,1103575025,Sunn Aschou,88175578,48,399,1
23258,2710475676,Sunrid Lunhøft,61845158,39,540,1
28096,0907599329,Susette Engelbrechtsen,99519841,31,657,1
25182,2605525792,Susi Larsen,88001961,37,344,1
12186,0901209308,Susie Nørkjær,31073558,48,437,1
29132,2208009746,Suzannah Foelkiær,35179476,49,331,1
13789,0605087933,Suzanne Clemmensen,51549632,30,414,1
12660,2805340172,Suzette Staaholm,39501589,36,313,1
29816,3111456916,Svea Larsdatter,37698148,26,501,1
28041,0203534956,Sveinn Frisbie,86494010,12,638,2
20346,0112344629,Sven Lenz,87266212,39,501,2
29907,2904399684,Sven Rants,19187647,48,383,2
30430,0507958505,Svenaage Andresen,26729795,40,396,2
31350,1009467180,Svenaage Keiser,75657613,34,679,2
28985,2712264766,Svend Biza,25118294,58,618,2
13723,1507548557,Svend Brunbjerg,30374829,48,531,2
17034,0808574516,Svend Klausen,40978241,33,566,2
17646,2309810529,Svend Viborg,12576330,56,685,2
24479,0807433313,Svenn Hayes,86226647,27,437,2
17286,1210564197,Svenn Nørby,15047310,49,493,2
13385,2104467348,Svenne Cassøe,92841039,40,624,2
21849,1004748683,Svenning Ballum,10147679,37,441,2
20846,2707261834,Svenning Skyt,41194422,59,733,2
18837,1810400601,Svenåge Seiersen,59497552,41,418,2
15019,2602835855,Sverkel Laursen,63687817,42,371,2
26157,0204833611,Sverkel Lynam,92754156,52,510,2
15448,2101350060,Sverre Damm,83052082,40,326,2
19946,1108116264,Sverre Kærulff,68153873,36,652,2
19820,2805699013,Sverre Skovbølling,51641619,47,432,2
27346,0901729830,Sverre Tryg,70205656,46,392,2
17614,2211392070,Sverri Haburg,96802969,39,281,2
25061,0904834164,Sverri Winther,24877321,42,430,2
28413,1504218777,Sylvest Stay,24631682,49,614,2
25425,1205805942,Sylvest Thuelsen,47524686,65,689,2
25558,3006236172,Synne Duus,68156443,51,378,1
10621,2508728590,Syrak Ousen,58888435,38,399,2
25099,2710190402,Syrena Juel,68142964,40,489,1
14420,2609844474,Syrene Aasborg,29680545,67,806,1
28007,1612289900,Sys Tarp,67568108,45,329,1
21524,0110457999,Syster Dalgad,70261107,58,365,1
28073,3012185366,Syster Strandridder,87727965,32,399,1
28205,2906991455,Sølva Fitzgerald,44417107,45,719,1
19331,2201728714,Sølver Dirichsen,36759870,38,674,2
29331,1604189602,Sølver Grundal,96342096,60,366,2
14321,1607409473,Sølver Malle,93229767,47,366,2
19486,0506372976,Sølvi McIntyre,83584408,44,365,1
22259,2301839140,Sølvig Caspersdatter,99335827,42,432,1
17065,2209348641,Sønnich Schjødt,69368202,40,391,2
16151,1508768824,Sønnik Bæk,27107015,18,394,2
19461,2311259152,Sønnik Lynnerup,53911169,27,743,2
23403,0607599953,Søren Fritzdatter,96183617,59,643,2
10306,1809334002,Søren Mogensdatter,72514019,37,381,2
25253,1812617323,Sørina Karlsdatter,70588822,27,641,1
13406,1802250090,Sørinus Baun,15081508,63,575,2
18033,1804437055,Sørinus Enarson,13037807,67,441,2
30228,0112272029,Sørinus Ryeholm,27130767,38,378,2
12109,1409536652,Tade Green,72226199,46,361,2
30048,2807475815,Tade Neess,73073262,26,392,2
20928,1204103039,Tade Stensen,27515998,13,752,2
28006,2202361504,Tade Thorsen,40394019,51,358,2
20779,0305733425,Tage Augustenborg,99611696,31,653,2
24925,3008972911,Tagea Soelberg,37482520,33,405,1
10613,2103764263,Tago Engelbrechtsen,23819947,34,576,2
17839,1904553450,Tago Hvoldal,62841098,62,514,2
12264,1610538454,Taico Joahnnsen,38449376,54,533,2
30519,1808395130,Taico Lorentsen,65713662,48,308,2
21361,1610864803,Taico Tegen,96844254,41,443,2
11174,3104913761,Tais Mathisen,27627801,48,382,2
12693,0709757967,Tajanna Svensdotter,85868093,41,365,1
23764,1609784769,Tajco Bendixdatter,89020524,31,685,2
22412,0209732646,Tajco Daugaard,60004847,50,310,2
14829,0101752096,Tajs Brems,39632736,34,625,2
13348,2004114006,Talia Keisen,15543998,60,623,1
11663,0402336457,Talli Justdatter,49337252,53,429,1
13126,3103361415,Tam Bonderup,69783072,69,367,2
24229,0206932855,Tam Kirkebye,73254281,57,464,2
23751,3009197031,Tamas Grundtvig,78590204,28,436,2
13592,2908379100,Tamas Haburg,24930419,75,565,2
19476,1607750381,Tami Rau,29119757,43,626,1
29697,2312474542,Tamira Kreutzkampf,78343709,41,380,1
28700,1106657220,Tammes Dissing,53629276,22,432,2
19174,1101583136,Tammes Kjærulff,78372845,75,634,2
16385,0911716620,Tana Stadager,20272611,50,546,1
23768,3012862460,Tannia Ryeholm,31032731,62,539,1
19294,0803766831,Tano Bertram,47666340,40,569,2
14312,1406861951,Tano Hvam,57681045,49,533,2
29691,0501305145,Tano Røper,39134698,30,576,2
18095,2001997714,Tao Barr,65017031,71,645,2
10352,3002610994,Tao Gamstrup,49933528,38,396,2
31572,0605351955,Tao Holt,45376672,33,391,2
28667,2911525000,Tao Terkildsen,29251339,45,309,2
24953,1808735788,Tao Vintersen,91585423,35,371,2
20242,2208521158,Tarben Midtgaard,24086173,24,623,2
31102,2609078237,Tarik Brandtberg,68848103,48,379,2
30253,2006762887,Tarik Videbech,84335566,33,294,2
23925,2702630474,Tasha Risom,86005899,57,291,1
24831,1406617910,Tasia Vandet,81017143,45,692,1
19255,1806182463,Tassa Troelsdatter,35548535,43,310,1
23387,0404533567,Tatjana Benn,70015784,29,390,1
18636,1703863270,Tatjana Leganger,13463624,37,339,1
28784,2307429843,Tau Villadsen,45878591,41,501,2
11615,1105923657,Taus Høyer,21056552,46,336,2
12269,2201821144,Tave Wilchen,43410637,42,607,2
10443,2207197118,Tavs Højer,37136676,41,362,2
13582,1710092445,Tavs Sandover,46444721,47,345,2
25062,2010066238,Tecla Hamblet,24258684,30,718,1
20201,1312031833,Ted Fitzner,35764131,28,442,2
21141,1204448918,Teddy Baun,19692173,61,523,2
31470,0304936954,Teddy Bottke,57334119,46,693,2
11188,1812036284,Teddy Guldborg,69730048,17,513,2
24623,2109504015,Teddy Havre,38428289,44,597,2
31500,2704301867,Teddy Klemensen,95513949,25,386,2
22233,0809804008,Teddy Laurmark-Møller,28034707,42,366,2
20392,1204152486,Teis Arensby,70341558,24,374,2
17310,2006137522,Teis Dolleris,56286686,29,275,2
17483,1411036664,Teis Stegmann,90579918,51,502,2
26899,1203120718,Teis Terkildsdatter,95903672,42,649,2
20413,1607649713,Tej Bennedsen,76200944,5,637,2
14813,1204764579,Tej Enarson,95982314,64,402,2
20469,0204518334,Tej Randrup,47231333,42,675,2
31073,2409975390,Tejn Bjørsvik,96506875,34,704,2
22106,2910543377,Tejn Bonde,47763420,47,643,2
11064,0603388783,Tejn Gjødstrup,28084964,43,604,2
21537,1607204240,Tejs Millinge,35612638,33,420,2
28946,2901272508,Tejs Schoubye,12467441,59,424,2
31653,1305110592,Telena Arentoft,51115189,40,426,1
24018,2505902705,Telena Røge,22449282,50,406,1
10117,0507075192,Tem Agerschou,11068732,10,721,2
16905,0705555536,Tem Grundet,37437145,55,383,2
13505,2910476955,Temme Anderson,85029352,77,264,2
26166,0607183874,Temme Axel,13383251,63,751,2
15889,0412497764,Temmi Paludan,84532127,35,689,2
11358,2111989256,Tennie Borg,59664489,53,426,1
23564,1604497873,Tennie Clemmesen,43727208,44,390,1
11998,2412304103,Tennie Piquet,52566422,63,470,1
25511,2504475524,Teo Gudmand,83136527,56,662,2
30361,1909003290,Teo Povlsen,81107954,37,480,2
27058,0208173846,Teo Thuelsen,85976123,42,618,2
20730,1001638517,Teobald Povlsdatter,76229920,27,759,2
22499,0503198393,Teobald Spindler,75060060,30,443,2
27904,2812142480,Teodor Mossin,68958528,55,483,2
22195,2802227923,Teodor Skovbjerg,12681843,33,314,2
22825,1508678430,Teodor Steffensdatter,82968304,71,656,2
25602,1611506675,Terese Frederiksmose,63464377,49,486,1
27961,2007295873,Terese Hartvigsen,98986254,44,443,1
25350,0812159703,Terja Jagielak,95348497,48,527,1
15786,0806084483,Terja Nør,43409658,56,566,1
10168,1708864720,Terka Nielsdatter,11994309,31,370,1
26839,0403618459,Terkil Hedegaard,50366398,36,472,2
21080,1611284559,Terkil Vanting,73759859,54,666,2
26787,1708790637,Terkild Albertsen,13738122,44,352,2
27444,0302624970,Terman Berendsen,41797234,18,645,2
13226,1812677651,Terman Guldborg,32158513,50,554,2
21715,1903149941,Terman Ibsen,54226069,63,440,2
15332,0712379826,Termann Friderichsen,12087461,37,526,2
18732,0310234027,Terna Rønving,54610799,26,393,1
29290,1501105760,Terna Ullum,21981590,38,755,1
15774,3010317159,Terry Bjerring,43874308,58,563,2
19493,1907702617,Terry Brunbjerg,68105542,33,770,2
29962,1104202528,Terry Bukier,79340058,44,439,2
11155,2905749643,Tessa Krucovius,80551558,65,711,1
22030,1504268607,Teys Kjølbach,62665041,33,529,2
21735,1609278832,Teys Lauesen,21404691,55,293,2
10745,1207013131,Teys Tegllund,44940308,56,425,2
21059,1808257604,Teys Trounsen,13023057,39,537,2
26627,2405504771,Thadæus Palmelund,29799112,67,547,2
18053,0711044409,Thage Villberg,58644818,26,373,2
31704,0511247222,Thanja Bisa,15614414,58,395,1
29531,0812080637,Tharben Bjarup,75356517,62,572,2
27501,2408961994,Tharben Thyregod,39080885,21,306,2
22930,1308754998,Thea Myrup,54826958,25,416,1
30785,2103468605,Thea Nellemann,39903686,53,591,1
18482,1310138978,Theila Fejfer-Jakobsen,83291160,44,329,1
18102,1901478395,Theila Tegen,22101199,52,424,1
14591,1606514949,Theis Sandvej,21059908,43,349,2
23044,1606305913,Theiss Lippert,68494447,23,636,2
21242,1101950981,Theiss Paludan,12014905,67,566,2
19189,2509786960,Thejs Hejberg,19399644,44,492,2
19442,0306597166,Thejs Wisler,42532379,67,338,2
28323,1503391495,Thelma Persdotter,17370608,19,472,1
13616,0307040616,Thelse Højer,59788687,25,425,1
25029,3105240674,Them Lottrup,45337151,31,467,2
21507,0910846327,Thenna Friderichsen,62802468,18,379,1
13770,0101753443,Theobald Jesdatter,43793710,36,359,2
15313,3001036866,Theodor Lorentsdatter,42590179,48,308,2
10656,0701938143,Theodor Stadil,78187549,27,337,2
26034,2604615722,Theodor Thomhav,11617411,51,694,2
21657,1711179521,Theodora Kaisdatter,98594930,18,725,1
27484,0111562512,Theon Mogensdatter,29683941,31,409,2
17550,1512005444,Theon Sullivan,80624473,40,363,2
15392,2511030779,Therkil Diedrichsen,72076271,35,612,2
27645,1110927230,Therkil Foldkjær,57472977,37,357,2
21662,1101929475,Therkild Adolfsen,29349946,34,466,2
15170,0503582771,Therkild Dover,68387767,43,394,2
19161,2512718860,Therkild Egelund,48424743,47,427,2
28933,0109230652,Therkild Lauge,33243354,14,398,2
11450,0210877341,Therkild Watson,69016736,9,502,2
25104,2211088358,Therkild Wistoft,59128192,43,705,2
25853,2210155533,Thilda Visby,47653677,39,646,1
20803,2110615427,Thilla Lynam,77765197,60,436,1
24840,0703628102,Thimotheus Tandrup,65640305,36,742,2
26184,2006346388,Thina Nielssdatter,86427604,32,417,1
10068,1211324915,Thina Noack-Lomholt,59119231,32,502,1
24368,0411460591,Thinne Aagaard,35952275,58,380,1
10299,2001790583,Thinus Bitsch,31988945,28,404,2
26339,1211886414,Thio Aale,85133991,45,480,2
19041,1507972016,Thio Ferdinansen,37843638,40,400,2
10577,2206510866,Thio Heilskov,32380707,45,296,2
14481,2002771535,Thio Martinussen,56169740,63,668,2
14517,2208904148,Thomas Smidt,52023817,26,616,2
17410,2311133585,Thomina Kjer,92166094,43,302,1
15830,2106994004,Thomine Caprani,43788101,33,380,1
29479,2703744804,Thommas Dons,73280852,38,443,2
17896,2112803664,Thommas Lasdatter,92494301,52,533,2
29792,0204407186,Thommas Lottrup,86712444,54,369,2
30909,1101181370,Thommas Rørbæk,37546271,40,432,2
21682,1603992612,Thommy Carlsson,39650080,32,431,2
11567,1611718742,Thonny Hvillum,49526486,38,394,2
15796,2108815517,Thony Fritzner,65299780,34,471,2
18421,0110055781,Thor Lange,69035961,46,392,2
29042,1409889182,Thor MacDonald,56033031,33,687,2
26567,1301496630,Thor Starup,48101944,55,563,2
10176,2305029124,Thoralf Rugberg,16868067,57,664,2
31203,0705825907,Thorben Laugesen,57831006,49,342,2
29182,2007367883,Thorben Truelsdatter,53318969,49,606,2
27301,2004215265,Thorbjørn Lundorpf,86003034,45,599,2
29087,1604237562,Thord Gafda,34216767,48,398,2
13877,0103726794,Thord Poulssøn,19696027,52,547,2
14967,2910515060,Thorer Robinson,58408998,58,433,2
29502,0901838581,Thorfinn Risom,63805288,56,673,2
25427,1311978648,Thorgny Bonde,56257303,42,459,2
15978,0209184943,Thorgny Ousen,20804143,40,407,2
17593,1006164064,Thorgny Vils,41964779,44,359,2
22649,1305171759,Thorgot Lyse,60914362,66,663,2
21830,2104144902,Thorgrim Fitzner,99619650,46,588,2
22191,1903358564,Thorgrim drenge,42371939,37,392,2
16987,2512784013,Thorhild Noack,64996063,60,385,1
31175,1208775407,Thorkil Boye,72858579,48,566,2
22282,0304335823,Thorkil Krucovius,92229647,48,662,2
15492,2507678418,Thorkil Nelson,94135628,27,445,2
22654,2301891975,Thorkil Olufsdatter,62236877,41,448,2
15192,2307807482,Thorkild Hasseriis,16527407,49,443,2
15720,1702022941,Thorkild Soelberg,60645480,40,396,2
27495,0201816298,Thorlak Christiansen,17190614,60,465,2
24402,2905860401,Thorlak Egelund,80090260,51,323,2
19580,1708562924,Thorlak Fransen,27006870,50,397,2
29385,2903020050,Thorlak Lauridtsen,45332505,46,360,2
30100,2410304162,Thorleif Hvillum,13351898,44,367,2
29784,0811021155,Thorleif Lomholt-Møller,33114500,42,355,2
11902,0906275084,Thorleif Torbensdatter,64413100,56,329,2
25237,0905823828,Thorlejf Barsøe,25648171,50,820,2
29911,2202995904,Thorlejv Gundel,12416231,44,504,2
31541,2305436986,Thorlek Lorentsen,18569260,29,572,2
16950,1906954093,Thormod Bjørsvik,28522394,44,607,2
11351,1009331622,Thormund Thrane,47781888,31,327,2
27680,0609426040,Thorny Nibe,87159528,37,424,1
20574,0209733407,Thorolf Nellemann,16592226,58,379,2
25247,1101748051,Thorstein Gylling,36610688,36,362,2
29126,2605337042,Thorstein Sommer,29080195,36,436,2
16866,1711866931,Thorsteinn Axelsdatter,32583987,11,610,2
19073,0804141137,Thorulf Corbett,94953184,58,662,2
13456,3110477110,Thorvald Gram,91260656,51,655,2
21826,0905246702,Thorvald Lautzen,61332869,42,638,2
24960,2502518747,Thorvald Lehmkuhl,72789421,54,612,2
25269,0411242926,Thorvald Lumholdt,81557456,38,522,2
15807,0110551750,Thorvald Lundorpf,81662259,39,552,2
16681,1403111761,Thorvil Lenz,56036279,27,683,2
11084,3103501943,Thorvil Lysemose,41411784,38,603,2
18280,3002898155,Thorvil Ottesen,83372660,60,393,2
26118,0107636778,Thorwald Visby,54993610,36,705,2
23513,1401794924,Thrine Egholm,13440894,65,410,1
29993,0703229704,Thue Bruhn,87020323,37,370,2
12952,1504773855,Thue Flood,71646903,39,334,2
10268,1909547275,Thue Hestehave,58727882,40,569,2
25156,2301369063,Thue Uldall,85902453,56,392,2
14272,2102876537,Thue Vestberg,68223977,62,448,2
19890,1507193718,Thue Vinther,40303154,42,405,2
31266,1909210388,Thune Falther,83240721,46,603,2
24686,2311013042,Thure Carlsen,64349695,47,459,2
14972,2412362181,Thure Rahbek,84018672,30,635,2
28067,0811858152,Thuri Verner,14495544,30,608,1
30581,1509859542,Thøger Bjørholm,79414221,72,473,2
10210,1502615973,Thøger Sandager,24236339,53,411,2
26273,0804521782,Tia Mellmølle,24283030,44,603,1
28787,1510360730,Tia Smidt,35383869,47,605,1
18180,2201844239,Tias Hagenborg,78011235,14,637,2
30369,2902118333,Tias Kromholt,12775048,59,424,2
28596,0503604661,Tibor Moesgaard,25316910,47,330,2
20109,2903845177,Tibor Scheel,50845410,31,317,2
23477,0711299090,Ticho Gädda,53499988,57,407,2
19920,1201631195,Ticho Nielsen\Møller,63152284,51,437,2
20831,2908014185,Ticho Rudbeck,98508481,51,415,2
24471,3003047605,Tiffanie Ward,56447951,26,611,1
15753,2907899597,Tiffany Hogan,27921106,39,569,1
21755,2808624133,Tiffany Køhlert,84527644,37,382,1
14331,2803572841,Till Edvardsen,18687216,47,664,2
27909,2301420643,Tilla Jonassen,46083250,43,490,1
28408,1204788881,Tillie Hedegaard,79344057,58,477,1
14124,0403563152,Tillike Thessen,25256989,40,470,1
31536,1411740192,Tilo Schultzen,69371964,37,399,2
25130,1807435454,Tim Carstens,21062948,64,803,2
12102,2705285057,Tim Høst,70402087,44,420,2
14725,2306888455,Tim Tommrup,40471348,17,737,2
19305,1109037942,Timme Agerschou,85691376,35,500,2
18789,1611526231,Timmi Bertelsdatter,20380894,57,448,2
27139,2410666314,Timmo Heinzelmann,96861527,63,457,2
24086,2807872733,Timmo Hvolby,62482175,16,587,2
17468,1206305274,Timmo Lime,82609746,55,628,2
21463,0110674220,Timmy Knutzen,16020679,54,557,2
17735,0509238078,Timoteus Wolder,32835100,40,487,2
16622,2001699638,Timoteus Ørsnes,22578300,47,598,2
24326,2904303822,Tin Ibæk,95464784,34,615,2
10531,1803119197,Tin Refsgaard,19551135,35,320,2
25356,2803202933,Tina Ewing,73610625,40,452,1
26957,2908125413,Tinea Lungholt,34378783,42,378,1
20736,2303318402,Tinemarie Holgersen,49736878,46,445,1
21087,2906993296,Tinemarie Jaedicke,36397977,59,371,1
25197,1009868041,Tinemarie Thuesen,67177501,40,378,1
12571,1102953988,Tinja Abel,70253178,25,603,1
15581,2309331726,Tinja Lorentsdatter,89046267,52,354,1
21586,2511266737,Tinnie Busch,84917713,24,370,1
27537,3009755312,Tinny Bjarup,30386786,33,297,2
23062,0101448174,Tino Dochedahl,69475131,20,562,2
12622,1304867412,Tinus Dogde,75342043,52,526,2
26232,0808510695,Tinus Dulkiewicz,36708179,35,329,2
20643,2608838907,Tira Thisvad,47173850,37,425,1
18623,2508691968,Tirza Bruunsgaard,32717839,34,405,1
24091,1511232844,Tito Rask,87550234,51,644,2
22234,2309805400,Titte Jönsson,60716232,44,332,1
20740,1105147193,Titti Warrer,79766859,44,738,1
13937,2611290372,Tjalfe Schoubye,95052341,56,365,2
20104,2905720098,Tjalfe Yde\Jyde,54733682,42,454,2
16724,2903946310,Tjelle Brown,42037722,49,500,2
19850,1312261796,Tjelle Djørup,28510102,63,325,2
10764,1605026893,Tjelle Gunnersen,85195166,51,400,2
31756,0310282802,Tjelle Mosbye,59180299,20,365,2
18048,0605579077,Tjørk Søfrensen,48249041,45,384,2
13377,0604950200,Tjørk povelsen,83668598,45,391,2
23135,2601383782,Tjørn Ewing,60085750,44,337,2
23779,0801183416,Tjørn Husmann,55844384,32,421,2
30064,0108370816,Tjørn Valmose,24657694,-2,622,2
26481,0303912985,Tobias Dideriksen,52484105,51,414,2
25950,0308423933,Tobias Heisselberg,14413311,51,710,2
27047,0103329681,Tobias Tagemose,47503618,61,647,2
14585,1207960972,Tobias Ulv,56465601,46,415,2
13679,0806426937,Toby Eskildsen,32515425,33,483,2
22220,0909753665,Togi Hvoldal,20797727,27,606,2
29105,0305508855,Togi Lucht,69097985,41,406,2
29900,0108544539,Togi Zigterman,88095732,50,639,2
15109,0404705751,Toivo Engelund,31422584,51,764,2
30590,1610266922,Toivo Gravesen,40303445,69,647,2
16602,0404555890,Toivo Hendske,77390278,42,604,2
28170,1605489908,Toivo Husted,78057104,60,690,2
14285,2502392964,Toke Duvall,86501024,52,291,2
23312,1008558673,Toki Lundgren,51034297,48,468,2
22693,2304197864,Toki Sandahl,59409714,36,301,2
16912,1006094008,Toki Ørsnes,69859276,40,259,2
29796,1507423294,Tolvar Hansdatter,41743334,64,675,2
28968,1403408889,Tolvar Hinding,31644357,74,715,2
17037,2110646822,Tolvar Myre,57513024,37,542,2
15897,3009098420,Tolvar Yde\Jyde,50486290,25,702,2
20682,2003788375,Tom Lundorph,83979603,47,550,2
11794,0309902129,Tomasz Berthelsdatter,37795273,45,397,2
21750,2908733530,Tomasz Egholm,73535592,54,432,2
16146,0602862362,Tomasz Mathiasdater,19048855,63,758,2
12562,1704054586,Tommas Mogensdatter,75328780,52,687,2
31598,0803509207,Tommi Bornhöft,43336027,47,520,2
24477,0710034310,Tommi Langkjær,35764552,47,381,2
24152,1903212861,Tona Skøtt,49054240,56,364,1
17294,1209591886,Tonja Kromholt,72465333,64,624,1
12276,2805741060,Tonje Fris,18093167,40,517,1
26574,0205308554,Tonje Hagenborg,51149404,53,534,1
29137,2412207949,Tonje Willadsdatter,96862129,17,347,1
24886,2506786511,Tonnes Piengaard,88919471,57,363,2
14379,0909204577,Tonnie Due,66095253,13,410,1
11004,0709258883,Tonnis Skovgaard,12019031,58,560,2
25526,0108936806,Tonny Kjøngerskov,88069417,47,455,2
17458,1806868665,Tonny Ramsing,25452179,59,546,2
16591,1511397737,Tonny Wolff,95894827,35,484,2
27032,2907965895,Tony Kjelde,75815472,48,606,2
30423,2302190243,Tor Tang,65815964,64,685,2
20372,2702491004,Tor Thombs,75086600,53,687,2
29890,2703730220,Tor With,89406977,61,383,2
20965,0107789743,Torben Ewing,77499949,58,534,2
11079,2204996140,Torben Østergaard,31970755,51,431,2
31479,1011437244,Torbjørg Gerner,29925946,48,690,1
22045,2810387985,Torbjørg Melander,62021897,52,610,1
18110,2806392732,Torbjørn Michelsen,26509456,51,335,2
13523,1403515938,Tord Conradsen,66402646,36,597,2
17389,1301147830,Tord Docter,56658331,52,513,2
